Período do ingresso,Turno,Turma,Id. GRACE,Situação,Tipo ingresso,Sexo
2011/1,Noturno,104,1228,Cancelamento trancamento 4 semestres,Vestibular,Masculino
2011/1,Noturno,104,1229,Desistência a pedido,Vestibular 3 Lista,Masculino
2011/1,Noturno,104,1230,Término,Vestibular,Masculino
2011/1,Noturno,104,1231,Cancelamento 0 crédito em dois semestres,Vestibular 2 Lista,Masculino
2011/1,Noturno,104,1232,Término,Vestibular 5 Lista,Masculino
2011/1,Noturno,104,1233,Término,Vestibular,Masculino
2011/1,Noturno,104,1234,Ativo,Vestibular 3 Lista,Masculino
2011/1,Noturno,104,1235,Ativo,Vestibular 3 Lista,Masculino
2011/1,Noturno,104,1236,Término,Vestibular 2 Lista,Masculino
2011/1,Noturno,104,1237,Transferência USP,Vestibular,Masculino
2011/1,Noturno,104,1238,Ativo,Vestibular,Masculino
2011/1,Noturno,104,1239,Ingressante sem Frequência,Vestibular,Masculino
2011/1,Noturno,104,1240,Cancelamento ultrapassou prazo máximo,Vestibular 2 Lista,Feminino
2011/1,Noturno,104,1241,Término,Vestibular 2 Lista,Masculino
2011/1,Noturno,104,1242,Término,Vestibular 3 Lista,Masculino
2011/1,Noturno,104,1243,Término,Vestibular 2 Lista,Feminino
2011/1,Noturno,104,1244,Desistência a pedido,Vestibular,Masculino
2011/1,Noturno,104,1245,Ativo,Vestibular 2 Lista,Masculino
2011/1,Noturno,104,1246,Término,Vestibular 3 Lista,Masculino
2011/1,Noturno,104,1247,Transferência USP,Vestibular 2 Lista,Masculino
2011/1,Noturno,104,1248,Trancado,Vestibular 3 Lista,Masculino
2011/1,Noturno,104,1249,Término,Vestibular 3 Lista,Feminino
2011/1,Noturno,104,1250,Cancelamento 0 crédito em dois semestres,Vestibular,Masculino
2011/1,Noturno,104,1251,Término,Vestibular 3 Lista,Masculino
2011/1,Noturno,104,1252,Término,Vestibular 3 Lista,Masculino
2011/1,Noturno,104,1253,Término,Vestibular,Masculino
2011/1,Noturno,104,1254,Término,Vestibular,Masculino
2011/1,Noturno,104,1255,Término,Vestibular 2 Lista,Masculino
2011/1,Noturno,104,1256,Término,Vestibular 3 Lista,Masculino
2011/1,Noturno,104,1257,Cancelamento trancamento 4 semestres,Vestibular 3 Lista,Masculino
2011/1,Noturno,104,1258,Término,Vestibular 3 Lista,Masculino
2011/1,Noturno,104,1259,Cancelamento menos 20% dos créditos,Vestibular,Masculino
2011/1,Noturno,104,1260,Término,Vestibular 2 Lista,Masculino
2011/1,Noturno,104,1261,Término,Vestibular 3 Lista,Masculino
2011/1,Noturno,104,1262,Término,Vestibular,Masculino
2011/1,Noturno,104,1263,Encerramento novo ingresso,Vestibular,Masculino
2011/1,Noturno,104,1264,Trancado,Vestibular,Masculino
2011/1,Noturno,104,1265,Reativado,Transf Externa,Masculino
2011/1,Noturno,104,1266,Cancelamento menos 20% créditos 2 semestres,Vestibular 3 Lista,Masculino
2011/1,Noturno,104,1267,Término,Vestibular 4 Lista,Masculino
2011/1,Noturno,104,1268,Término,Vestibular 2 Lista,Masculino
2011/1,Noturno,104,1269,Término,Vestibular,Masculino
2011/1,Noturno,104,1270,Término,Vestibular 2 Lista,Masculino
2012/1,Diurno,102,1271,Ativo,Vestibular 3 Lista,Masculino
2012/1,Diurno,102,1272,Trancado,Vestibular,Masculino
2012/1,Diurno,102,1273,Abandono 2 semestres sem matrícula,Vestibular,Masculino
2012/1,Diurno,102,1274,Transferência USP,Vestibular,Masculino
2012/1,Diurno,102,1275,Término,Vestibular,Masculino
2012/1,Diurno,102,1276,Cancelamento menos 20% dos créditos,Vestibular 2 Lista,Masculino
2012/1,Diurno,102,1277,Transferência USP,Vestibular 4 Lista,Masculino
2012/1,Diurno,102,1278,Ativo,Vestibular,Masculino
2012/1,Diurno,102,1279,Término,Vestibular 2 Lista,Masculino
2012/1,Diurno,102,1280,Ativo,Vestibular 2 Lista,Masculino
2012/1,Diurno,102,1281,Ativo,Vestibular,Masculino
2012/1,Diurno,102,1282,Ativo,Vestibular,Feminino
2012/1,Diurno,102,1283,Término,Vestibular,Masculino
2012/1,Diurno,102,1284,Desistência a pedido,Vestibular 2 Lista,Masculino
2012/1,Diurno,102,1285,Ativo,Vestibular 3 Lista,Masculino
2012/1,Diurno,102,1286,Término,Vestibular 4 Lista,Masculino
2012/1,Diurno,102,1287,Término,Vestibular,Masculino
2012/1,Diurno,102,1288,Desistência a pedido,Vestibular 4 Lista,Feminino
2012/1,Diurno,102,1289,Transferência USP,Vestibular,Masculino
2012/1,Diurno,102,1290,Cancelamento 0 crédito em dois semestres,Vestibular,Masculino
2012/1,Diurno,102,1291,Cancelamento menos 20% créditos 2 semestres,Vestibular 2 Lista,Masculino
2012/1,Diurno,102,1292,Término,Vestibular,Masculino
2012/1,Diurno,102,1293,Cancelamento trancamento 4 semestres,Vestibular 5 Lista,Masculino
2012/1,Diurno,102,1294,Cancelamento trancamento 4 semestres,Vestibular 2 Lista,Masculino
2012/1,Diurno,102,1295,Término,Vestibular 2 Lista,Masculino
2012/1,Diurno,102,1296,Término,Vestibular,Masculino
2012/1,Diurno,102,1297,Término,Vestibular 2 Lista,Feminino
2012/1,Diurno,102,1298,Término,Vestibular,Masculino
2012/1,Diurno,102,1299,Término,Vestibular 2 Lista,Masculino
2012/1,Diurno,102,1300,Término,Vestibular 3 Lista,Masculino
2012/1,Diurno,102,1301,Término,Vestibular 3 Lista,Masculino
2012/1,Diurno,102,1302,Término,Vestibular 4 Lista,Masculino
2012/1,Diurno,102,1303,Término,Vestibular 4 Lista,Masculino
2012/1,Diurno,102,1304,Ativo,Vestibular 3 Lista,Feminino
2012/1,Diurno,102,1305,Desistência a pedido,Vestibular,Masculino
2012/1,Diurno,102,1306,Término,Vestibular,Feminino
2012/1,Diurno,102,1307,Reativado,Vestibular 2 Lista,Masculino
2012/1,Diurno,102,1308,Ativo,Vestibular,Masculino
2012/1,Diurno,102,1309,Ativo,Vestibular 3 Lista,Masculino
2012/1,Diurno,102,1310,Reativado,Vestibular 3 Lista,Masculino
2012/1,Diurno,102,1311,Ativo,Vestibular,Masculino
2012/1,Diurno,102,1312,Encerramento novo ingresso,Vestibular 4 Lista,Masculino
2012/1,Diurno,102,1313,Término,Vestibular 2 Lista,Masculino
2012/1,Diurno,102,1314,Término,Vestibular 2 Lista,Masculino
2012/1,Diurno,102,1315,Ativo,Vestibular,Masculino
2012/1,Diurno,102,1316,Término,Vestibular,Masculino
2012/1,Diurno,102,1317,Desistência a pedido,Vestibular 2 Lista,Masculino
2012/1,Diurno,102,1318,Cancelamento trancamento 4 semestres,Vestibular,Masculino
2012/1,Diurno,102,1319,Término,Vestibular,Masculino
2012/1,Diurno,102,1320,Término,Vestibular,Masculino
2012/1,Diurno,102,1321,Término,Vestibular,Masculino
2012/1,Diurno,102,1322,Abandono 2 semestres sem matrícula,Vestibular 2 Lista,Masculino
2012/1,Diurno,102,1323,Cancelamento 0 crédito em dois semestres,Vestibular 2 Lista,Masculino
2012/1,Diurno,102,1324,Término,Vestibular 3 Lista,Masculino
2012/1,Noturno,104,1325,Ativo,Vestibular 2 Lista,Masculino
2012/1,Noturno,104,1326,Ativo,Vestibular 2 Lista,Masculino
2012/1,Noturno,104,1327,Ativo,Vestibular,Feminino
2012/1,Noturno,104,1328,Cancelamento trancamento 4 semestres,Graduado,Feminino
2012/1,Noturno,104,1329,Término,Vestibular 4 Lista,Feminino
2012/1,Noturno,104,1330,Cancelamento menos 20% créditos 2 semestres,Vestibular 4 Lista,Masculino
2012/1,Noturno,104,1331,Término,Transf USP,Masculino
2012/1,Noturno,104,1332,Transferência USP,Vestibular,Masculino
2012/1,Noturno,104,1333,Término,Vestibular 2 Lista,Masculino
2012/1,Noturno,104,1334,Término,Vestibular 3 Lista,Masculino
2012/1,Noturno,104,1335,Cancelamento 0 crédito em dois semestres,Vestibular,Masculino
2012/1,Noturno,104,1336,Ativo,Vestibular,Masculino
2012/1,Noturno,104,1337,Término,Vestibular,Feminino
2012/1,Noturno,104,1338,Ativo,Vestibular 2 Lista,Feminino
2012/1,Noturno,104,1339,Cancelamento 0 crédito em dois semestres,Vestibular,Masculino
2012/1,Noturno,104,1340,Término,Vestibular 3 Lista,Masculino
2012/1,Noturno,104,1341,Término,Vestibular,Masculino
2012/1,Noturno,104,1342,Término,Vestibular,Masculino
2012/1,Noturno,104,1343,Término,Vestibular 2 Lista,Masculino
2012/1,Noturno,104,1344,Término,Vestibular,Masculino
2012/1,Noturno,104,1345,Ativo,Vestibular 2 Lista,Feminino
2012/1,Noturno,104,1346,Ativo,Vestibular 2 Lista,Masculino
2012/1,Noturno,104,1347,Término,Vestibular,Masculino
2012/1,Noturno,104,1348,Ativo,Vestibular,Masculino
2012/1,Noturno,104,1349,Desistência a pedido,Vestibular 3 Lista,Masculino
2012/1,Noturno,104,1350,Término,Vestibular,Masculino
2012/1,Noturno,104,1351,Ativo,Vestibular,Masculino
2012/1,Noturno,104,1352,Ativo,Vestibular 2 Lista,Masculino
2012/1,Noturno,104,1353,Ativo,Vestibular 4 Lista,Masculino
2012/1,Noturno,104,1354,Ativo,Vestibular,Masculino
2012/1,Noturno,104,1355,Trancado,Vestibular 2 Lista,Masculino
2012/1,Noturno,104,1356,Cancelamento trancamento 4 semestres,Vestibular,Masculino
2012/1,Noturno,104,1357,Término,Transf Externa,Masculino
2012/1,Noturno,104,1358,Outros,Vestibular,Masculino
2012/1,Noturno,104,1359,Ativo,Vestibular 2 Lista,Masculino
2012/1,Noturno,104,1360,Ativo,Vestibular,Masculino
2012/1,Noturno,104,1361,Ativo,Transf USP,Masculino
2012/1,Noturno,104,1362,Término,Vestibular,Feminino
2012/1,Noturno,104,1363,Cancelamento menos 20% créditos 2 semestres,Vestibular,Masculino
2012/1,Noturno,104,1364,Trancado,Vestibular,Masculino
2012/1,Noturno,104,1365,Trancado,Vestibular 2 Lista,Masculino
2012/1,Noturno,104,1366,Ativo,Vestibular,Masculino
2012/1,Noturno,104,1367,Término,Vestibular 2 Lista,Masculino
2012/1,Noturno,104,1368,Término,Vestibular,Masculino
2012/1,Noturno,104,1369,Ativo,Vestibular 3 Lista,Masculino
2012/1,Noturno,104,1370,Ativo,Vestibular 2 Lista,Masculino
2012/1,Noturno,104,1371,Ativo,Vestibular 2 Lista,Feminino
2012/1,Noturno,104,1372,Término,Vestibular,Masculino
2012/1,Noturno,104,1373,Cancelamento trancamento 4 semestres,Vestibular,Feminino
2012/1,Noturno,104,1374,Término,Vestibular,Masculino
2012/1,Noturno,104,1375,Término,Vestibular,Masculino
2012/1,Noturno,104,1376,Término,Vestibular,Masculino
2012/1,Noturno,104,1377,Término,Vestibular,Masculino
2012/1,Noturno,104,1378,Cancelamento menos 20% créditos 2 semestres,Vestibular,Masculino
2012/1,Noturno,104,1379,Desistência a pedido,Vestibular 3 Lista,Masculino
2012/1,Noturno,104,1380,Reativado,Transf Externa,Feminino
2012/1,Noturno,104,1381,Término,Transf Externa,Masculino
2012/1,Noturno,104,1382,Término,Vestibular,Masculino
2012/1,Noturno,104,1383,Reativado,Vestibular,Masculino
2012/1,Noturno,104,1384,Término,Vestibular 2 Lista,Masculino
2012/1,Noturno,104,1385,Ativo,Vestibular 4 Lista,Masculino
2012/1,Noturno,104,1386,Ativo,Vestibular,Masculino
2012/1,Noturno,104,1387,Término,Vestibular,Masculino
2012/1,Noturno,104,1388,Trancado,Vestibular,Feminino
2012/1,Noturno,104,1389,Ativo,Vestibular 2 Lista,Feminino
2012/1,Noturno,104,1390,Ativo,Vestibular,Masculino
2012/1,Noturno,104,1391,Cancelamento menos 20% créditos 2 semestres,Vestibular 2 Lista,Masculino
2012/1,Noturno,104,1392,Encerramento novo ingresso,Vestibular 4 Lista,Masculino
2012/1,Noturno,104,1393,Ativo,Vestibular,Masculino
2012/1,Noturno,104,1394,Término,Vestibular,Masculino
2012/1,Noturno,104,1395,Término,Vestibular,Masculino
2012/1,Noturno,104,1396,Ativo,Vestibular 3 Lista,Masculino
2012/1,Noturno,104,1397,Abandono 2 semestres sem matrícula,Vestibular 3 Lista,Masculino
2012/1,Noturno,104,1398,Ativo,Vestibular,Masculino
2012/1,Noturno,104,1399,Término,Vestibular,Masculino
2012/1,Noturno,104,1400,Ingressante sem Frequência,Vestibular 4 Lista,Masculino
2012/1,Noturno,104,1401,Ativo,Vestibular 3 Lista,Masculino
2012/1,Noturno,104,1402,Ativo,Vestibular 2 Lista,Masculino
2012/1,Noturno,104,1403,Término,Vestibular 2 Lista,Masculino
2012/1,Noturno,104,1404,Ativo,Vestibular 5 Lista,Masculino
2012/1,Noturno,104,1405,Término,Vestibular,Masculino
2012/1,Noturno,104,1406,Término,Vestibular 2 Lista,Masculino
2012/1,Noturno,104,1407,Cancelamento trancamento 4 semestres,Vestibular 2 Lista,Masculino
2012/1,Noturno,104,1408,Ativo,Vestibular,Masculino
2012/1,Noturno,104,1409,Ativo,Transf USP,Masculino
2012/1,Noturno,104,1410,Ativo,Vestibular 4 Lista,Masculino
2012/1,Noturno,104,1411,Ativo,Vestibular 3 Lista,Masculino
2012/1,Noturno,104,1412,Cancelamento trancamento 4 semestres,Vestibular,Masculino
2012/1,Noturno,104,1413,Ativo,Vestibular 2 Lista,Feminino
2012/1,Noturno,104,1414,Término,Vestibular,Masculino
2012/1,Noturno,104,1415,Ativo,Vestibular 3 Lista,Masculino
2012/1,Noturno,104,1416,Término,Vestibular 2 Lista,Masculino
2012/1,Noturno,104,1417,Cancelamento 0 crédito em dois semestres,Vestibular 2 Lista,Feminino
2012/1,Noturno,104,1418,Desistência a pedido,Vestibular 4 Lista,Masculino
2012/1,Noturno,104,1419,Término,Vestibular,Masculino
2012/1,Noturno,104,1420,Ativo,Vestibular 3 Lista,Masculino
2012/1,Noturno,104,1421,Ativo,Vestibular,Masculino
2012/1,Noturno,104,1422,Cancelamento trancamento 4 semestres,Vestibular,Masculino
2012/1,Noturno,104,1423,Término,Vestibular 2 Lista,Masculino
2012/1,Noturno,104,1424,Reativado,Vestibular 2 Lista,Masculino
2012/1,Noturno,104,1425,Término,Vestibular 2 Lista,Masculino
2012/1,Noturno,104,1426,Cancelamento trancamento 4 semestres,Vestibular 5 Lista,Feminino
2012/1,Noturno,104,1427,Ativo,Vestibular,Masculino
2012/1,Noturno,104,1428,Término,Vestibular,Masculino
2012/1,Noturno,104,1429,Cancelamento trancamento 4 semestres,Vestibular 3 Lista,Masculino
2012/1,Noturno,104,1430,Cancelamento menos 20% créditos 2 semestres,Vestibular 4 Lista,Masculino
2012/1,Noturno,104,1431,Término,Vestibular,Masculino
2012/1,Noturno,104,1432,Ativo,Vestibular,Masculino
2012/1,Noturno,104,1433,Encerramento novo ingresso,Vestibular 2 Lista,Masculino
2012/1,Noturno,104,1434,Encerramento novo ingresso,Vestibular 3 Lista,Masculino
2012/1,Noturno,104,1435,Cancelamento menos 20% créditos 2 semestres,Vestibular,Masculino
2012/1,Noturno,104,1436,Cancelamento 0 crédito em dois semestres,Vestibular,Masculino
2012/1,Noturno,104,1437,Término,Vestibular,Masculino
2012/1,Noturno,104,1438,Desistência a pedido,Vestibular 2 Lista,Masculino
2012/1,Noturno,104,1439,Ativo,Vestibular 2 Lista,Masculino
2012/1,Noturno,104,1440,Término,Vestibular 2 Lista,Masculino
2012/1,Noturno,104,1441,Ativo,Vestibular 2 Lista,Feminino
2012/1,Noturno,104,1442,Desistência a pedido,Vestibular 4 Lista,Masculino
2012/1,Noturno,104,1443,Cancelamento trancamento 4 semestres,Vestibular,Masculino
2012/1,Noturno,104,1444,Término,Vestibular,Masculino
2012/1,Noturno,104,1445,Outros,Vestibular,Masculino
2012/1,Noturno,104,1446,Cancelamento trancamento 4 semestres,Transf Externa,Masculino
2012/1,Noturno,104,1447,Ativo,Vestibular 2 Lista,Masculino
2012/1,Noturno,104,1448,Término,Vestibular 2 Lista,Masculino
2012/1,Noturno,104,1449,Término,Vestibular 2 Lista,Masculino
2013/1,Diurno,102,1450,Ativo,Vestibular 2 Lista,Masculino
2013/1,Diurno,102,1451,Ativo,Vestibular,Feminino
2013/1,Diurno,102,1452,Término,Vestibular,Masculino
2013/1,Diurno,102,1453,Ativo,Vestibular 3 Lista,Feminino
2013/1,Diurno,102,1454,Ativo,Vestibular,Masculino
2013/1,Diurno,102,1455,Reativado,Vestibular 3 Lista,Masculino
2013/1,Diurno,102,1456,Desistência a pedido,Vestibular,Feminino
2013/1,Diurno,102,1457,Desistência a pedido,Vestibular,Masculino
2013/1,Diurno,102,1458,Ativo,Vestibular,Masculino
2013/1,Diurno,102,1459,Transferência USP,Vestibular,Masculino
2013/1,Diurno,102,1460,Desistência a pedido,Vestibular 2 Lista,Masculino
2013/1,Diurno,102,1461,Ativo,Vestibular 3 Lista,Feminino
2013/1,Diurno,102,1462,Ativo,Vestibular,Masculino
2013/1,Diurno,102,1463,Abandono 2 semestres sem matrícula,Vestibular 3 Lista,Masculino
2013/1,Diurno,102,1464,Ativo,Vestibular 2 Lista,Masculino
2013/1,Diurno,102,1465,Ativo,Vestibular 3 Lista,Masculino
2013/1,Diurno,102,1466,Trancado,Vestibular,Masculino
2013/1,Diurno,102,1467,Encerramento novo ingresso,Vestibular 5 Lista,Masculino
2013/1,Diurno,102,1468,Ativo,Vestibular,Masculino
2013/1,Diurno,102,1469,Abandono 2 semestres sem matrícula,Vestibular 3 Lista,Masculino
2013/1,Diurno,102,1470,Ativo,Vestibular,Masculino
2013/1,Diurno,102,1471,Término,Vestibular,Masculino
2013/1,Diurno,102,1472,Outros,Outros,Feminino
2013/1,Diurno,102,1473,Transferência USP,Vestibular 3 Lista,Masculino
2013/1,Diurno,102,1474,Abandono 2 semestres sem matrícula,Vestibular,Masculino
2013/1,Diurno,102,1475,Ativo,Vestibular,Masculino
2013/1,Diurno,102,1476,Ativo,Vestibular 2 Lista,Masculino
2013/1,Diurno,102,1477,Ativo,Vestibular,Masculino
2013/1,Diurno,102,1478,Ativo,Vestibular 3 Lista,Masculino
2013/1,Diurno,102,1479,Abandono 2 semestres sem matrícula,Vestibular 4 Lista,Masculino
2013/1,Diurno,102,1480,Ativo,Vestibular,Feminino
2013/1,Diurno,102,1481,Ativo,Vestibular 4 Lista,Masculino
2013/1,Diurno,102,1482,Cancelamento trancamento 4 semestres,Vestibular 2 Lista,Masculino
2013/1,Diurno,102,1483,Abandono 2 semestres sem matrícula,Vestibular 3 Lista,Masculino
2013/1,Diurno,102,1484,Cancelamento 0 crédito em dois semestres,Vestibular,Feminino
2013/1,Diurno,102,1485,Ativo,Vestibular 2 Lista,Feminino
2013/1,Diurno,102,1486,Ativo,Vestibular,Masculino
2013/1,Diurno,102,1487,Cancelamento trancamento 4 semestres,Vestibular,Masculino
2013/1,Diurno,102,1488,Término,Vestibular,Masculino
2013/1,Diurno,102,1489,Transferência USP,Vestibular 2 Lista,Masculino
2013/1,Diurno,102,1490,Término,Vestibular,Masculino
2013/1,Diurno,102,1491,Ingressante sem Frequência,Vestibular,Masculino
2013/1,Diurno,102,1492,Cancelamento trancamento 4 semestres,Vestibular,Masculino
2013/1,Diurno,102,1493,Término,Vestibular,Masculino
2013/1,Diurno,102,1494,Ativo,Vestibular,Masculino
2013/1,Diurno,102,1495,Ativo,Vestibular,Masculino
2013/1,Diurno,102,1496,Ativo,Vestibular 2 Lista,Masculino
2013/1,Diurno,102,1497,Encerramento novo ingresso,Vestibular,Feminino
2013/1,Diurno,102,1498,Encerramento novo ingresso,Vestibular,Masculino
2013/1,Diurno,102,1499,Ativo,Vestibular 2 Lista,Masculino
2013/1,Diurno,102,1500,Desistência a pedido,Vestibular,Masculino
2013/1,Diurno,102,1501,Desistência a pedido,Vestibular,Masculino
2013/1,Diurno,102,1502,Ativo,Vestibular 2 Lista,Feminino
2013/1,Diurno,102,1503,Abandono 2 semestres sem matrícula,Vestibular 2 Lista,Masculino
2013/1,Diurno,102,1504,Ativo,Vestibular,Masculino
2013/1,Diurno,102,1505,Ativo,Vestibular 4 Lista,Masculino
2013/1,Diurno,102,1506,Ativo,Vestibular 4 Lista,Masculino
2013/1,Diurno,102,1507,Ativo,Vestibular,Masculino
2013/1,Diurno,102,1508,Encerramento novo ingresso,Vestibular,Masculino
2013/1,Noturno,104,1509,Ativo,Vestibular,Masculino
2013/1,Noturno,104,1510,Término,Vestibular 3 Lista,Masculino
2013/1,Noturno,104,1511,Cancelamento trancamento 4 semestres,Vestibular 4 Lista,Masculino
2013/1,Noturno,104,1512,Término,Vestibular,Masculino
2013/1,Noturno,104,1513,Cancelamento menos 20% créditos 2 semestres,Vestibular 2 Lista,Masculino
2013/1,Noturno,104,1514,Ativo,Vestibular 2 Lista,Masculino
2013/1,Noturno,104,1515,Ativo,Vestibular,Masculino
2013/1,Noturno,104,1516,Ativo,Vestibular 4 Lista,Feminino
2013/1,Noturno,104,1517,Desistência a pedido,Vestibular 2 Lista,Masculino
2013/1,Noturno,104,1518,Cancelamento 0 crédito em dois semestres,Vestibular,Masculino
2013/1,Noturno,104,1519,Transferência USP,Vestibular,Masculino
2013/1,Noturno,104,1520,Transferência USP,Vestibular 2 Lista,Masculino
2013/1,Noturno,104,1521,Ativo,Vestibular,Masculino
2013/1,Noturno,104,1522,Ativo,Vestibular,Masculino
2013/1,Noturno,104,1523,Ativo,Vestibular,Masculino
2013/1,Noturno,104,1524,Ativo,Vestibular 4 Lista,Masculino
2013/1,Noturno,104,1525,Cancelamento menos 20% créditos 2 semestres,Vestibular 3 Lista,Masculino
2013/1,Noturno,104,1526,Ativo,Vestibular,Masculino
2013/1,Noturno,104,1527,Cancelamento menos 20% créditos 2 semestres,Vestibular 5 Lista,Feminino
2013/1,Noturno,104,1528,Abandono 3 semestres sem matrícula,Vestibular,Masculino
2013/1,Noturno,104,1529,Cancelamento menos 20% créditos 2 semestres,Vestibular,Masculino
2013/1,Noturno,104,1530,Ativo,Vestibular 3 Lista,Masculino
2013/1,Noturno,104,1531,Ativo,Vestibular,Masculino
2013/1,Noturno,104,1532,Cancelamento menos 20% dos créditos,Vestibular,Masculino
2013/1,Noturno,104,1533,Ativo,Vestibular,Masculino
2013/1,Noturno,104,1534,Cancelamento 0 crédito em dois semestres,Vestibular 5 Lista,Masculino
2013/1,Noturno,104,1535,Ativo,Vestibular 6 Lista,Masculino
2013/1,Noturno,104,1536,Abandono 2 semestres sem matrícula,Vestibular,Masculino
2013/1,Noturno,104,1537,Ativo,Vestibular 2 Lista,Masculino
2013/1,Noturno,104,1538,Encerramento novo ingresso,Vestibular,Masculino
2013/1,Noturno,104,1539,Cancelamento trancamento 4 semestres,Vestibular 2 Lista,Masculino
2013/1,Noturno,104,1540,Ativo,Vestibular 2 Lista,Masculino
2013/1,Noturno,104,1541,Abandono 2 semestres sem matrícula,Vestibular 3 Lista,Masculino
2013/1,Noturno,104,1542,Ativo,Vestibular 5 Lista,Masculino
2013/1,Noturno,104,1543,Ativo,Vestibular,Masculino
2013/1,Noturno,104,1544,Abandono 3 semestres sem matrícula,Vestibular,Masculino
2013/1,Noturno,104,1545,Ativo,Vestibular,Masculino
2013/1,Noturno,104,1546,Ativo,Vestibular 3 Lista,Masculino
2013/1,Noturno,104,1547,Cancelamento trancamento 4 semestres,Vestibular,Masculino
2013/1,Noturno,104,1548,Ativo,Vestibular 5 Lista,Masculino
2013/1,Noturno,104,1549,Ativo,Vestibular,Masculino
2013/1,Noturno,104,1550,Abandono 2 semestres sem matrícula,Vestibular 2 Lista,Masculino
2013/1,Noturno,104,1551,Trancado,Vestibular 3 Lista,Masculino
2013/1,Noturno,104,1552,Reativado,Vestibular,Masculino
2013/1,Noturno,104,1553,Cancelamento 0 crédito em dois semestres,Vestibular,Masculino
2013/1,Noturno,104,1554,Ativo,Vestibular,Masculino
2013/1,Noturno,104,1555,Ativo,Vestibular 2 Lista,Masculino
2013/1,Noturno,104,1556,Ativo,Vestibular,Masculino
2013/1,Noturno,104,1557,Ativo,Vestibular,Masculino
2013/1,Noturno,104,1558,Ativo,Vestibular 5 Lista,Masculino
2013/1,Noturno,104,1559,Término,Vestibular 3 Lista,Masculino
2013/1,Noturno,104,1560,Término,Vestibular 2 Lista,Masculino
2013/1,Noturno,104,1561,Ativo,Vestibular,Masculino
2013/1,Noturno,104,1562,Ativo,Vestibular 3 Lista,Masculino
2013/1,Noturno,104,1563,Ativo,Vestibular 2 Lista,Masculino
2013/1,Noturno,104,1564,Término,Vestibular 3 Lista,Masculino
2013/1,Noturno,104,1565,Ativo,Vestibular 2 Lista,Masculino
2013/1,Noturno,104,1566,Cancelamento 0 crédito em dois semestres,Vestibular 2 Lista,Masculino
2013/1,Noturno,104,1567,Ativo,Vestibular 2 Lista,Masculino
2013/1,Noturno,104,1568,Ativo,Vestibular,Masculino
2013/1,Noturno,104,1569,Trancado,Vestibular 2 Lista,Feminino
2013/1,Noturno,104,1570,Ativo,Vestibular 2 Lista,Feminino
2013/1,Noturno,104,1571,Ativo,Vestibular,Feminino
2013/1,Noturno,104,1572,Cancelamento menos 20% créditos 2 semestres,Vestibular 2 Lista,Masculino
2013/1,Noturno,104,1573,Ativo,Vestibular 4 Lista,Masculino
2013/1,Noturno,104,1574,Ativo,Vestibular,Masculino
2013/1,Noturno,104,1575,Ativo,Vestibular 2 Lista,Masculino
2013/1,Noturno,104,1576,Ativo,Vestibular,Masculino
2013/1,Noturno,104,1577,Cancelamento menos 20% créditos 2 semestres,Vestibular 5 Lista,Masculino
2013/1,Noturno,104,1578,Desistência a pedido,Vestibular 5 Lista,Masculino
2013/1,Noturno,104,1579,Ativo,Vestibular,Masculino
2013/1,Noturno,104,1580,Transferência USP,Vestibular,Masculino
2013/1,Noturno,104,1581,Ativo,Vestibular 5 Lista,Masculino
2013/1,Noturno,104,1582,Ativo,Vestibular,Masculino
2013/1,Noturno,104,1583,Ativo,Vestibular,Masculino
2013/1,Noturno,104,1584,Cancelamento menos 20% créditos 2 semestres,Vestibular,Masculino
2013/1,Noturno,104,1585,Ativo,Vestibular 2 Lista,Masculino
2013/1,Noturno,104,1586,Ativo,Vestibular 2 Lista,Masculino
2013/1,Noturno,104,1587,Ativo,Vestibular,Masculino
2013/1,Noturno,104,1588,Cancelamento 0 crédito em dois semestres,Vestibular 5 Lista,Feminino
2013/1,Noturno,104,1589,Ativo,Vestibular,Masculino
2013/1,Noturno,104,1590,Ativo,Vestibular,Masculino
2013/1,Noturno,104,1591,Ativo,Vestibular 3 Lista,Masculino
2013/1,Noturno,104,1592,Reativado,Vestibular 4 Lista,Masculino
2013/1,Noturno,104,1593,Ativo,Vestibular 2 Lista,Masculino
2013/1,Noturno,104,1594,Encerramento novo ingresso,Vestibular,Feminino
2013/1,Noturno,104,1595,Desistência a pedido,Vestibular,Masculino
2013/1,Noturno,104,1596,Ativo,Vestibular 6 Lista,Feminino
2013/1,Noturno,104,1597,Encerramento novo ingresso,Vestibular 2 Lista,Masculino
2013/1,Noturno,104,1598,Ativo,Vestibular,Masculino
2013/1,Noturno,104,1599,Transferência USP,Vestibular,Masculino
2013/1,Noturno,104,1600,Encerramento novo ingresso,Vestibular,Masculino
2013/1,Noturno,104,1601,Ativo,Vestibular 3 Lista,Masculino
2013/1,Noturno,104,1602,Ativo,Vestibular,Masculino
2013/1,Noturno,104,1603,Trancado,Vestibular 2 Lista,Masculino
2013/1,Noturno,104,1604,Cancelamento trancamento 4 semestres,Vestibular 5 Lista,Masculino
2013/1,Noturno,104,1605,Cancelamento trancamento 4 semestres,Vestibular 5 Lista,Masculino
2013/1,Noturno,104,1606,Ativo,Vestibular,Masculino
2013/1,Noturno,104,1607,Ativo,Vestibular 5 Lista,Masculino
2013/1,Noturno,104,1608,Término,Vestibular,Masculino
